url,Manufacturer,Part #,Socket / CPU,Form Factor,Chipset,Memory Max,Memory Type,Memory Slots,Memory Speed,Color,PCIe x16 Slots,PCIe x8 Slots,PCIe x4 Slots,PCIe x1 Slots,PCI Slots,M.2 Slots,Mini-PCIe Slots,Half Mini-PCIe Slots,Mini-PCIe / mSATA Slots,mSATA Slots,SATA 6.0 Gb/s,Onboard Ethernet,Onboard Video,USB 2.0 Headers,USB 2.0 Headers (Single Port),USB 3.2 Gen 1 Headers,USB 3.2 Gen 2 Headers,USB 3.2 Gen 2x2 Headers,Supports ECC,Wireless Networking,RAID Support,Uses Back-Connect Connectors,Manufacturer,Part #,Socket / CPU,Form Factor,Chipset,Memory Max,Memory Type,Memory Slots,Memory Speed,Color,PCIe x16 Slots,PCIe x8 Slots,PCIe x4 Slots,PCIe x1 Slots,PCI Slots,M.2 Slots,Mini-PCIe Slots,Half Mini-PCIe Slots,Mini-PCIe / mSATA Slots,mSATA Slots,SATA 6.0 Gb/s,Onboard Ethernet,Onboard Video,USB 2.0 Headers,USB 2.0 Headers (Single Port),USB 3.2 Gen 1 Headers,USB 3.2 Gen 2 Headers,USB 3.2 Gen 2x2 Headers,Supports ECC,Wireless Networking,RAID Support,Uses Back-Connect Connectors,
https://pcpartpicker.com/product/TL7p99/asrock-trx40-creator-atx-strx4-motherboard-trx40-creator,ASRock,TRX40 Creator 90-MXBB70-A0UAYZ,sTRX4,ATX,AMD TRX40,256 GB,DDR4,8,DDR4-2133 DDR4-2400 DDR4-2666 DDR4-2933 DDR4-3200 DDR4-3466 DDR4-3600 DDR4-3733 DDR4-3800 DDR4-3866 DDR4-4000 DDR4-4133 DDR4-4200 DDR4-4266 DDR4-4333 DDR4-4400 DDR4-4533 DDR4-4600 DDR4-4666,Black / Silver,CrossFire Capable 2-Way SLI Capable 3-Way SLI Capable 4-Way SLI Capable,4,0,0,0,0,2260/2280 M-key 2260/2280 M-key 2242/2260/2280/22110 M-key,0,0,0,0,8,1 x 10 Gb/s 1 x 2.5 Gb/s,No,1,0,2,1,0,Yes,Wi-Fi 6,Yes,No,ASRock,TRX40 Creator 90-MXBB70-A0UAYZ,sTRX4,ATX,AMD TRX40,256 GB,DDR4,8,DDR4-2133 DDR4-2400 DDR4-2666 DDR4-2933 DDR4-3200 DDR4-3466 DDR4-3600 DDR4-3733 DDR4-3800 DDR4-3866 DDR4-4000 DDR4-4133 DDR4-4200 DDR4-4266 DDR4-4333 DDR4-4400 DDR4-4533 DDR4-4600 DDR4-4666,Black / Silver,CrossFire Capable 2-Way SLI Capable 3-Way SLI Capable 4-Way SLI Capable,4,0,0,0,0,2260/2280 M-key 2260/2280 M-key 2242/2260/2280/22110 M-key,0,0,0,0,8,1 x 10 Gb/s 1 x 2.5 Gb/s,No,1,0,2,1,0,Yes,Wi-Fi 6,Yes,No,
https://pcpartpicker.com/product/wHLFf7/asus-prime-h610m-k-d4-micro-atx-lga1700-motherboard-prime-h610m-k-d4,Asus,PRIME H610M-K D4 90MB1A10-M0EAY0,LGA1700,Micro ATX,Intel H610,64 GB,DDR4,2,DDR4-2133 DDR4-2400 DDR4-2666 DDR4-2800 DDR4-2933 DDR4-3000 DDR4-3200,Silver / Black,1,0,0,1,0,2242/2260/2280 M-key,0,0,0,0,4,1 x 1 Gb/s (Realtek),Depends on CPU,1,0,1,0,0,No,None,No,No,Asus,PRIME H610M-K D4 90MB1A10-M0EAY0,LGA1700,Micro ATX,Intel H610,64 GB,DDR4,2,DDR4-2133 DDR4-2400 DDR4-2666 DDR4-2800 DDR4-2933 DDR4-3000 DDR4-3200,Silver / Black,1,0,0,1,0,2242/2260/2280 M-key,0,0,0,0,4,1 x 1 Gb/s (Realtek),Depends on CPU,1,0,1,0,0,No,None,No,No,
https://pcpartpicker.com/product/Mh3NnQ/gigabyte-a620m-s2h-micro-atx-am5-motherboard-a620m-s2h,Gigabyte,A620M S2H,AM5,Micro ATX,AMD A620,96 GB,DDR5,2,DDR5-4400 DDR5-4800 DDR5-5200 DDR5-5600 DDR5-6000 DDR5-6200 DDR5-6400,Gray / Black,1,0,0,1,0,2580 M-key,0,0,0,0,4,1 x 1 Gb/s (Realtek),Depends on CPU,2,0,1,0,0,No,None,Yes,No,Gigabyte,A620M S2H,AM5,Micro ATX,AMD A620,96 GB,DDR5,2,DDR5-4400 DDR5-4800 DDR5-5200 DDR5-5600 DDR5-6000 DDR5-6200 DDR5-6400,Gray / Black,1,0,0,1,0,2580 M-key,0,0,0,0,4,1 x 1 Gb/s (Realtek),Depends on CPU,2,0,1,0,0,No,None,Yes,No,
https://pcpartpicker.com/product/gJ8H99/supermicro-motherboard-x10sllf,Supermicro,X10SLL-F MBD-X10SLL-F-O X10SLL-F-O,LGA1150,Micro ATX,Intel C222,32 GB,DDR3,4,DDR3-1600,Black / Green,1,2,0,0,0,0,0,0,0,2,4,2 x 1 Gb/s,Yes,2,0,1,0,0,Yes,None,Yes,No,Supermicro,X10SLL-F MBD-X10SLL-F-O X10SLL-F-O,LGA1150,Micro ATX,Intel C222,32 GB,DDR3,4,DDR3-1600,Black / Green,1,2,0,0,0,0,0,0,0,2,4,2 x 1 Gb/s,Yes,2,0,1,0,0,Yes,None,Yes,No,
https://pcpartpicker.com/product/9rV2FT/asus-tuf-gaming-b650-plus-atx-am5-motherboard-tuf-gaming-b650-plus,Asus,TUF GAMING B650-PLUS 90MB1BY0-M0EAY0,AM5,ATX,AMD B650,128 GB,DDR5,4,DDR5-4800 DDR5-5000 DDR5-5200 DDR5-5400 DDR5-5600 DDR5-5800 DDR5-6000 DDR5-6200 DDR5-6400,Black / Orange,2,0,0,2,0,2242/2260/2280 M-key 2242/2260/2280/22110 M-key 2242/2260/2280 M-key,0,0,0,0,4,1 x 2.5 Gb/s (Realtek),Depends on CPU,2,0,1,1,0,No,None,Yes,No,Asus,TUF GAMING B650-PLUS 90MB1BY0-M0EAY0,AM5,ATX,AMD B650,128 GB,DDR5,4,DDR5-4800 DDR5-5000 DDR5-5200 DDR5-5400 DDR5-5600 DDR5-5800 DDR5-6000 DDR5-6200 DDR5-6400,Black / Orange,2,0,0,2,0,2242/2260/2280 M-key 2242/2260/2280/22110 M-key 2242/2260/2280 M-key,0,0,0,0,4,1 x 2.5 Gb/s (Realtek),Depends on CPU,2,0,1,1,0,No,None,Yes,No,
https://pcpartpicker.com/product/BhWzK8/gigabyte-b650e-aorus-master-atx-am5-motherboard-b650e-aorus-master,Gigabyte,B650E AORUS MASTER,AM5,ATX,AMD B650E,192 GB,DDR5,4,DDR5-4400 DDR5-4800 DDR5-5200 DDR5-5600 DDR5-6000 DDR5-6200 DDR5-6400 DDR5-6600,Black / Silver,CrossFire Capable,3,0,0,0,0,2580/25110 M-key 2280/22110 M-key 2280/22110 M-key 2280/22110 M-key,0,0,0,0,4,1 x 2.5 Gb/s (Intel),Depends on CPU,2,0,1,0,1,No,Wi-Fi 6E,Yes,No,Gigabyte,B650E AORUS MASTER,AM5,ATX,AMD B650E,192 GB,DDR5,4,DDR5-4400 DDR5-4800 DDR5-5200 DDR5-5600 DDR5-6000 DDR5-6200 DDR5-6400 DDR5-6600,Black / Silver,CrossFire Capable,3,0,0,0,0,2580/25110 M-key 2280/22110 M-key 2280/22110 M-key 2280/22110 M-key,0,0,0,0,4,1 x 2.5 Gb/s (Intel),Depends on CPU,2,0,1,0,1,No,Wi-Fi 6E,Yes,No,
https://pcpartpicker.com/product/gPjBD3/asus-rog-strix-z790-i-gaming-wifi-mini-itx-lga1700-motherboard-rog-strix-z790-i-gaming-wifi,Asus,ROG STRIX Z790-I GAMING WIFI 90MB1CM0-M0AAY0 90MB1CM0-M0EAY0,LGA1700,Mini ITX,Intel Z790,96 GB,DDR5,2,DDR5-4800 DDR5-5000 DDR5-5200 DDR5-5400 DDR5-5600 DDR5-5800 DDR5-6000 DDR5-6200 DDR5-6400 DDR5-6600 DDR5-6800 DDR5-7000 DDR5-7200,Black,1,0,0,0,0,2280 M-key 2242/2260/2280 M-key,0,0,0,0,2,1 x 2.5 Gb/s (Intel),Depends on CPU,1,1,1,0,1,No,Wi-Fi 6E,No,No,Asus,ROG STRIX Z790-I GAMING WIFI 90MB1CM0-M0AAY0 90MB1CM0-M0EAY0,LGA1700,Mini ITX,Intel Z790,96 GB,DDR5,2,DDR5-4800 DDR5-5000 DDR5-5200 DDR5-5400 DDR5-5600 DDR5-5800 DDR5-6000 DDR5-6200 DDR5-6400 DDR5-6600 DDR5-6800 DDR5-7000 DDR5-7200,Black,1,0,0,0,0,2280 M-key 2242/2260/2280 M-key,0,0,0,0,2,1 x 2.5 Gb/s (Intel),Depends on CPU,1,1,1,0,1,No,Wi-Fi 6E,No,No,
https://pcpartpicker.com/product/pTbTwP/asrock-b760m-pro-rs-micro-atx-lga1700-motherboard-b760m-pro-rs,ASRock,B760M Pro RS 90-MXBLH0-A0UAYZ,LGA1700,Micro ATX,Intel B760,192 GB,DDR5,4,DDR5-3600 DDR5-4000 DDR5-4400 DDR5-4800 DDR5-5600 DDR5-6000 DDR5-7200,Silver / Black,CrossFire Capable,2,0,0,0,0,2242/2260/2280 M-key 2280 M-key 2280 M-key 2230 E-key,0,0,0,0,4,1 x 2.5 Gb/s (Realtek RTL8125BG),Depends on CPU,2,0,1,1,0,No,None,Yes,No,ASRock,B760M Pro RS 90-MXBLH0-A0UAYZ,LGA1700,Micro ATX,Intel B760,192 GB,DDR5,4,DDR5-3600 DDR5-4000 DDR5-4400 DDR5-4800 DDR5-5600 DDR5-6000 DDR5-7200,Silver / Black,CrossFire Capable,2,0,0,0,0,2242/2260/2280 M-key 2280 M-key 2280 M-key 2230 E-key,0,0,0,0,4,1 x 2.5 Gb/s (Realtek RTL8125BG),Depends on CPU,2,0,1,1,0,No,None,Yes,No,
https://pcpartpicker.com/product/MnhKHx/asrock-h310cm-dvs-micro-atx-lga1151-motherboard-h310cm-dvs,ASRock,H310CM-DVS 90-MXB8K0-A0UAYZ,LGA1151,Micro ATX,Intel H310,32 GB,DDR4,2,DDR4-2133 DDR4-2400 DDR4-2666,Black,1,0,0,1,0,0,0,0,0,4,1 x 1 Gb/s,No,1,0,1,0,0,No,None,No,No,ASRock,H310CM-DVS 90-MXB8K0-A0UAYZ,LGA1151,Micro ATX,Intel H310,32 GB,DDR4,2,DDR4-2133 DDR4-2400 DDR4-2666,Black,1,0,0,1,0,0,0,0,0,4,1 x 1 Gb/s,No,1,0,1,0,0,No,None,No,No,
https://pcpartpicker.com/product/M3QKHx/msi-pro-b760-vc-wifi-iv-atx-lga1700-motherboard-pro-b760-vc-wifi-iv,MSI,PRO B760-VC WIFI IV,LGA1700,ATX,Intel B760,256 GB,DDR5,4,DDR5-4800 DDR5-5000 DDR5-5200 DDR5-5400 DDR5-5600 DDR5-5800 DDR5-6000 DDR5-6200 DDR5-6400 DDR5-6600 DDR5-6800 DDR5-7000,Black / Silver,5,0,0,0,0,2242/2260/2280 M-key 2242/2260/2280 M-key,0,0,0,0,4,1 x 2.5 Gb/s (Realtek RTL8125BG),No,2,0,1,1,0,No,Wi-Fi 7,No,No,MSI,PRO B760-VC WIFI IV,LGA1700,ATX,Intel B760,256 GB,DDR5,4,DDR5-4800 DDR5-5000 DDR5-5200 DDR5-5400 DDR5-5600 DDR5-5800 DDR5-6000 DDR5-6200 DDR5-6400 DDR5-6600 DDR5-6800 DDR5-7000,Black / Silver,5,0,0,0,0,2242/2260/2280 M-key 2242/2260/2280 M-key,0,0,0,0,4,1 x 2.5 Gb/s (Realtek RTL8125BG),No,2,0,1,1,0,No,Wi-Fi 7,No,No,
https://pcpartpicker.com/product/mr6NnQ/msi-mpg-b760i-edge-wifi-mini-itx-lga1700-motherboard-mpg-b760i-edge-wifi,MSI,MPG B760I EDGE WIFI 7D40-005R,LGA1700,Mini ITX,Intel B760,96 GB,DDR5,2,DDR5-4800 DDR5-5000 DDR5-5200 DDR5-5400 DDR5-5600 DDR5-5800 DDR5-6000 DDR5-6200 DDR5-6400 DDR5-6600 DDR5-6800 DDR5-7000 DDR5-7200,Black / Silver,1,0,0,0,0,2280 M-key 2280 M-key,0,0,0,0,4,1 x 2.5 Gb/s (Realtek RTL8125BG),Depends on CPU,1,0,1,1,0,No,Wi-Fi 6E,Yes,No,MSI,MPG B760I EDGE WIFI 7D40-005R,LGA1700,Mini ITX,Intel B760,96 GB,DDR5,2,DDR5-4800 DDR5-5000 DDR5-5200 DDR5-5400 DDR5-5600 DDR5-5800 DDR5-6000 DDR5-6200 DDR5-6400 DDR5-6600 DDR5-6800 DDR5-7000 DDR5-7200,Black / Silver,1,0,0,0,0,2280 M-key 2280 M-key,0,0,0,0,4,1 x 2.5 Gb/s (Realtek RTL8125BG),Depends on CPU,1,0,1,1,0,No,Wi-Fi 6E,Yes,No,
https://pcpartpicker.com/product/mJGxFT/asus-prime-b450m-a-micro-atx-am4-motherboard-prime-b450m-a,Asus,PRIME B450M-A 90MB0YR0-M0EAY0,AM4,Micro ATX,AMD B450,64 GB,DDR4,4,DDR4-2133 DDR4-2400 DDR4-2666 DDR4-2800 DDR4-3000 DDR4-3200,Black,1,0,0,2,0,2242/2260/2280/22110 M-key,0,0,0,0,6,1 x 1 Gb/s,Depends on CPU,2,0,1,0,0,No,None,Yes,No,Asus,PRIME B450M-A 90MB0YR0-M0EAY0,AM4,Micro ATX,AMD B450,64 GB,DDR4,4,DDR4-2133 DDR4-2400 DDR4-2666 DDR4-2800 DDR4-3000 DDR4-3200,Black,1,0,0,2,0,2242/2260/2280/22110 M-key,0,0,0,0,6,1 x 1 Gb/s,Depends on CPU,2,0,1,0,0,No,None,Yes,No,
https://pcpartpicker.com/product/XDWJ7P/gigabyte-z790-gaming-plus-ax-atx-lga1700-motherboard-z790-gaming-plus-ax,Gigabyte,Z790 GAMING PLUS AX,LGA1700,ATX,Intel Z790,192 GB,DDR5,4,DDR5-4400 DDR5-4800 DDR5-5200 DDR5-5600 DDR5-5800 DDR5-6000 DDR5-6200 DDR5-6400 DDR5-6600 DDR5-6800 DDR5-7000 DDR5-7200 DDR5-7400 DDR5-7600,Black / Gray,3,0,0,0,0,2280/22110 M-key 2280/22110 M-key 2280/22110 M-key,0,0,0,0,4,1 x 2.5 Gb/s (Realtek),Depends on CPU,2,0,1,1,0,No,Wi-Fi 6,Yes,No,Gigabyte,Z790 GAMING PLUS AX,LGA1700,ATX,Intel Z790,192 GB,DDR5,4,DDR5-4400 DDR5-4800 DDR5-5200 DDR5-5600 DDR5-5800 DDR5-6000 DDR5-6200 DDR5-6400 DDR5-6600 DDR5-6800 DDR5-7000 DDR5-7200 DDR5-7400 DDR5-7600,Black / Gray,3,0,0,0,0,2280/22110 M-key 2280/22110 M-key 2280/22110 M-key,0,0,0,0,4,1 x 2.5 Gb/s (Realtek),Depends on CPU,2,0,1,1,0,No,Wi-Fi 6,Yes,No,
https://pcpartpicker.com/product/wbBhP6/gigabyte-b450m-ds3h-v2-micro-atx-am4-motherboard-b450m-ds3h-v2,Gigabyte,B450M DS3H V2 GA-B450M-DS3H-V2,AM4,Micro ATX,AMD B450,128 GB,DDR4,4,DDR4-2133 DDR4-2400 DDR4-2666 DDR4-2933 DDR4-3200 DDR4-3466 DDR4-3600,Black,CrossFire Capable,2,0,0,1,0,2242/2260/2280/22110 M-key,0,0,0,0,4,1 x 1 Gb/s (Realtek),Depends on CPU,2,0,1,0,0,No,None,Yes,No,Gigabyte,B450M DS3H V2 GA-B450M-DS3H-V2,AM4,Micro ATX,AMD B450,128 GB,DDR4,4,DDR4-2133 DDR4-2400 DDR4-2666 DDR4-2933 DDR4-3200 DDR4-3466 DDR4-3600,Black,CrossFire Capable,2,0,0,1,0,2242/2260/2280/22110 M-key,0,0,0,0,4,1 x 1 Gb/s (Realtek),Depends on CPU,2,0,1,0,0,No,None,Yes,No,
https://pcpartpicker.com/product/2vwypg/gigabyte-b760-aorus-elite-ax-atx-lga1700-motherboard-b760-aorus-elite-ax,Gigabyte,B760 AORUS ELITE AX,LGA1700,ATX,Intel B760,192 GB,DDR5,4,DDR5-4000 DDR5-4800 DDR5-5200 DDR5-5400 DDR5-5600 DDR5-5800 DDR5-6000 DDR5-6200 DDR5-6400 DDR5-6600 DDR5-6800 DDR5-7000 DDR5-7200 DDR5-7400 DDR5-7600,Black,3,0,0,0,0,2280/22110 M-key 2280/22110 M-key 2280/22110 M-key,0,0,0,0,4,1 x 2.5 Gb/s (Realtek),Depends on CPU,2,0,1,1,0,No,Wi-Fi 6E,Yes,No,Gigabyte,B760 AORUS ELITE AX,LGA1700,ATX,Intel B760,192 GB,DDR5,4,DDR5-4000 DDR5-4800 DDR5-5200 DDR5-5400 DDR5-5600 DDR5-5800 DDR5-6000 DDR5-6200 DDR5-6400 DDR5-6600 DDR5-6800 DDR5-7000 DDR5-7200 DDR5-7400 DDR5-7600,Black,3,0,0,0,0,2280/22110 M-key 2280/22110 M-key 2280/22110 M-key,0,0,0,0,4,1 x 2.5 Gb/s (Realtek),Depends on CPU,2,0,1,1,0,No,Wi-Fi 6E,Yes,No,
https://pcpartpicker.com/product/32NxFT/asus-prime-b660-plus-d4-atx-lga1700-motherboard-prime-b660-plus-d4,Asus,PRIME B660-PLUS D4 90MB18X0-MVAAY0 90MB18X0-M0EAY0 90MB18X0-M1EAY0,LGA1700,ATX,Intel B660,128 GB,DDR4,4,DDR4-2133 DDR4-2400 DDR4-2666 DDR4-2800 DDR4-2933 DDR4-3000 DDR4-3200 DDR4-3333 DDR4-3400 DDR4-3466 DDR4-3600 DDR4-3733 DDR4-3866 DDR4-4000 DDR4-4266 DDR4-4400 DDR4-4600 DDR4-4800 DDR4-5000 DDR4-5066,Silver / Black,2,0,0,2,0,2242/2260/2280 M-key 2242/2260/2280/22110 M-key 2242/2260/2280 M-key 2230 E-key,0,0,0,0,4,1 x 2.5 Gb/s (Realtek),Depends on CPU,2,0,1,1,0,No,None,Yes,No,Asus,PRIME B660-PLUS D4 90MB18X0-MVAAY0 90MB18X0-M0EAY0 90MB18X0-M1EAY0,LGA1700,ATX,Intel B660,128 GB,DDR4,4,DDR4-2133 DDR4-2400 DDR4-2666 DDR4-2800 DDR4-2933 DDR4-3000 DDR4-3200 DDR4-3333 DDR4-3400 DDR4-3466 DDR4-3600 DDR4-3733 DDR4-3866 DDR4-4000 DDR4-4266 DDR4-4400 DDR4-4600 DDR4-4800 DDR4-5000 DDR4-5066,Silver / Black,2,0,0,2,0,2242/2260/2280 M-key 2242/2260/2280/22110 M-key 2242/2260/2280 M-key 2230 E-key,0,0,0,0,4,1 x 2.5 Gb/s (Realtek),Depends on CPU,2,0,1,1,0,No,None,Yes,No,
https://pcpartpicker.com/product/7pytt6/gigabyte-b650m-ds3h-micro-atx-am5-motherboard-b650m-ds3h,Gigabyte,B650M DS3H B650M DS3H (rev. 1.0),AM5,Micro ATX,AMD B650,192 GB,DDR5,4,DDR5-4800 DDR5-5200 DDR5-5600 DDR5-6000 DDR5-6200 DDR5-6400,Brown / Black,1,0,0,1,0,2580/25110 M-key 2580/25110 M-key,0,0,0,0,4,1 x 2.5 Gb/s (Realtek),Depends on CPU,2,0,1,1,0,No,None,Yes,No,Gigabyte,B650M DS3H B650M DS3H (rev. 1.0),AM5,Micro ATX,AMD B650,192 GB,DDR5,4,DDR5-4800 DDR5-5200 DDR5-5600 DDR5-6000 DDR5-6200 DDR5-6400,Brown / Black,1,0,0,1,0,2580/25110 M-key 2580/25110 M-key,0,0,0,0,4,1 x 2.5 Gb/s (Realtek),Depends on CPU,2,0,1,1,0,No,None,Yes,No,
https://pcpartpicker.com/product/csxxFT/asus-prime-b650m-r-micro-atx-am5-motherboard-prime-b650m-r,Asus,PRIME B650M-R 90MB1H30-M0EAY0,AM5,Micro ATX,AMD B650,96 GB,DDR5,2,DDR5-4800 DDR5-5000 DDR5-5200 DDR5-5400 DDR5-5600 DDR5-5800 DDR5-6000 DDR5-6200 DDR5-6400 DDR5-6600 DDR5-6800 DDR5-7000 DDR5-7200,Silver / Black,1,0,0,1,0,2242/2260/2280 M-key 2242/2260/2280 M-key,0,0,0,0,4,1 x 2.5 Gb/s (Realtek),Depends on CPU,2,0,1,1,0,No,None,Yes,No,Asus,PRIME B650M-R 90MB1H30-M0EAY0,AM5,Micro ATX,AMD B650,96 GB,DDR5,2,DDR5-4800 DDR5-5000 DDR5-5200 DDR5-5400 DDR5-5600 DDR5-5800 DDR5-6000 DDR5-6200 DDR5-6400 DDR5-6600 DDR5-6800 DDR5-7000 DDR5-7200,Silver / Black,1,0,0,1,0,2242/2260/2280 M-key 2242/2260/2280 M-key,0,0,0,0,4,1 x 2.5 Gb/s (Realtek),Depends on CPU,2,0,1,1,0,No,None,Yes,No,
https://pcpartpicker.com/product/H7gFf7/msi-mag-b660-tomahawk-wifi-ddr4-atx-lga1700-motherboard-mag-b660-tomahawk-wifi-ddr4,MSI,MAG B660 TOMAHAWK WIFI DDR4 7D41-001R,LGA1700,ATX,Intel B660,128 GB,DDR4,4,DDR4-2133 DDR4-2400 DDR4-2666 DDR4-2933 DDR4-3200 DDR4-3333 DDR4-3400 DDR4-3466 DDR4-3600 DDR4-3733 DDR4-3800 DDR4-4000 DDR4-4200 DDR4-4266 DDR4-4400 DDR4-4600 DDR4-4800,Black / Silver,CrossFire Capable,2,0,0,1,0,2242/2260/2280/22110 M-key 2242/2260/2280 M-key 2242/2260/2280 M-key 2230 E-key,0,0,0,0,6,1 x 2.5 Gb/s (Realtek RTL8125B-CG),Depends on CPU,2,0,1,1,0,No,Wi-Fi 6,Yes,No,MSI,MAG B660 TOMAHAWK WIFI DDR4 7D41-001R,LGA1700,ATX,Intel B660,128 GB,DDR4,4,DDR4-2133 DDR4-2400 DDR4-2666 DDR4-2933 DDR4-3200 DDR4-3333 DDR4-3400 DDR4-3466 DDR4-3600 DDR4-3733 DDR4-3800 DDR4-4000 DDR4-4200 DDR4-4266 DDR4-4400 DDR4-4600 DDR4-4800,Black / Silver,CrossFire Capable,2,0,0,1,0,2242/2260/2280/22110 M-key 2242/2260/2280 M-key 2242/2260/2280 M-key 2230 E-key,0,0,0,0,6,1 x 2.5 Gb/s (Realtek RTL8125B-CG),Depends on CPU,2,0,1,1,0,No,Wi-Fi 6,Yes,No,
https://pcpartpicker.com/product/hhGhP6/asrock-z790-nova-wifi-atx-lga1700-motherboard-z790-nova-wifi,ASRock,Z790 Nova WiFi 90-MXBMB0-A0UAYZ,LGA1700,ATX,Intel Z790,192 GB,DDR5,4,DDR5-4400 DDR5-4800 DDR5-5200 DDR5-5600 DDR5-6000 DDR5-6200 DDR5-6400 DDR5-6600 DDR5-6800 DDR5-7000 DDR5-7200 DDR5-7600 DDR5-7800 DDR5-8000 DDR5-8200 DDR5-8400,Black,2,0,0,1,0,2260/2280 M-key 2260/2280 M-key 2260/2280 M-key 2260/2280 M-key 2260/2280 M-key 2260/2280 M-key 2230 E-key,0,0,0,0,4,1 x 2.5 Gb/s (Killer E3100G),Depends on CPU,2,0,2,0,1,No,Wi-Fi 7,Yes,No,ASRock,Z790 Nova WiFi 90-MXBMB0-A0UAYZ,LGA1700,ATX,Intel Z790,192 GB,DDR5,4,DDR5-4400 DDR5-4800 DDR5-5200 DDR5-5600 DDR5-6000 DDR5-6200 DDR5-6400 DDR5-6600 DDR5-6800 DDR5-7000 DDR5-7200 DDR5-7600 DDR5-7800 DDR5-8000 DDR5-8200 DDR5-8400,Black,2,0,0,1,0,2260/2280 M-key 2260/2280 M-key 2260/2280 M-key 2260/2280 M-key 2260/2280 M-key 2260/2280 M-key 2230 E-key,0,0,0,0,4,1 x 2.5 Gb/s (Killer E3100G),Depends on CPU,2,0,2,0,1,No,Wi-Fi 7,Yes,No,
https://pcpartpicker.com/product/rDyqqs/asus-rog-strix-trx40-xe-gaming-atx-strx4-motherboard-rog-strix-trx40-xe-gaming,Asus,ROG STRIX TRX40-XE GAMING 90MB14M0-M0AAY0 90mb14m0-m0eay0,sTRX4,ATX,AMD TRX40,256 GB,DDR4,8,DDR4-2133 DDR4-2400 DDR4-2666 DDR4-2800 DDR4-3200 DDR4-3400 DDR4-3466 DDR4-3733 DDR4-3800 DDR4-4133 DDR4-4266 DDR4-4333 DDR4-4400 DDR4-4600 DDR4-4666,Black,CrossFire Capable 2-Way SLI Capable,3,0,1,0,0,2242/2260/2280/22110 M-key 2242/2260/2280/22110 M-key 2242/2260/2280/22110 M-key,0,0,0,0,8,1 x 1 Gb/s (Intel I211-AT) 1 x 2.5 Gb/s (Realtek RTL8125-CG),No,2,0,2,1,0,Yes,Wi-Fi 6,Yes,No,Asus,ROG STRIX TRX40-XE GAMING 90MB14M0-M0AAY0 90mb14m0-m0eay0,sTRX4,ATX,AMD TRX40,256 GB,DDR4,8,DDR4-2133 DDR4-2400 DDR4-2666 DDR4-2800 DDR4-3200 DDR4-3400 DDR4-3466 DDR4-3733 DDR4-3800 DDR4-4133 DDR4-4266 DDR4-4333 DDR4-4400 DDR4-4600 DDR4-4666,Black,CrossFire Capable 2-Way SLI Capable,3,0,1,0,0,2242/2260/2280/22110 M-key 2242/2260/2280/22110 M-key 2242/2260/2280/22110 M-key,0,0,0,0,8,1 x 1 Gb/s (Intel I211-AT) 1 x 2.5 Gb/s (Realtek RTL8125-CG),No,2,0,2,1,0,Yes,Wi-Fi 6,Yes,No,
https://pcpartpicker.com/product/gwPgXL/msi-mpg-x570-gaming-edge-wifi-atx-am4-motherboard-mpg-x570-gaming-edge-wifi,MSI,MPG X570 GAMING EDGE WIFI 7C37-001R 911-7C37-001 X570EDGEWIFI,AM4,ATX,AMD X570,128 GB,DDR4,4,DDR4-1866 DDR4-2133 DDR4-2400 DDR4-2666 DDR4-2800 DDR4-2933 DDR4-3000 DDR4-3200 DDR4-3466 DDR4-3600 DDR4-3733 DDR4-3866 DDR4-4000 DDR4-4133 DDR4-4266 DDR4-4400,Black / Silver,CrossFire Capable,2,0,0,3,0,2242/2260/2280/22110 M-key 2242/2260/2280 M-key 2230 E-key,0,0,0,0,6,1 x 1 Gb/s,Depends on CPU,2,0,2,0,0,No,Wi-Fi 5,Yes,No,MSI,MPG X570 GAMING EDGE WIFI 7C37-001R 911-7C37-001 X570EDGEWIFI,AM4,ATX,AMD X570,128 GB,DDR4,4,DDR4-1866 DDR4-2133 DDR4-2400 DDR4-2666 DDR4-2800 DDR4-2933 DDR4-3000 DDR4-3200 DDR4-3466 DDR4-3600 DDR4-3733 DDR4-3866 DDR4-4000 DDR4-4133 DDR4-4266 DDR4-4400,Black / Silver,CrossFire Capable,2,0,0,3,0,2242/2260/2280/22110 M-key 2242/2260/2280 M-key 2230 E-key,0,0,0,0,6,1 x 1 Gb/s,Depends on CPU,2,0,2,0,0,No,Wi-Fi 5,Yes,No,
https://pcpartpicker.com/product/M6t9TW/asus-prime-h610i-plus-d4-csm-mini-itx-lga1700-motherboard-prime-h610i-plus-d4-csm,Asus,PRIME H610I-PLUS D4-CSM 90MB1B20-M0EAYC,LGA1700,Mini ITX,Intel H610,64 GB,DDR4,2,DDR4-2133 DDR4-2400 DDR4-2666 DDR4-2800 DDR4-2933 DDR4-3000 DDR4-3200,Silver / Black,1,0,0,0,0,2260/2280 M-key  E-key,0,0,0,0,4,1 x 1 Gb/s (Realtek),Depends on CPU,1,0,1,0,0,No,None,No,No,Asus,PRIME H610I-PLUS D4-CSM 90MB1B20-M0EAYC,LGA1700,Mini ITX,Intel H610,64 GB,DDR4,2,DDR4-2133 DDR4-2400 DDR4-2666 DDR4-2800 DDR4-2933 DDR4-3000 DDR4-3200,Silver / Black,1,0,0,0,0,2260/2280 M-key E-key,0,0,0,0,4,1 x 1 Gb/s (Realtek),Depends on CPU,1,0,1,0,0,No,None,No,No,
